==== Training 784x10x10 ANN ======
Epoch 10: 9489 / 10000
Epoch 11: 9494 / 10000
Epoch 12: 9504 / 10000
Epoch 13: 9527 / 10000
Epoch 14: 9497 / 10000
Epoch 15: 9528 / 10000
Epoch 16: 9527 / 10000
Epoch 17: 9536 / 10000
Epoch 18: 9518 / 10000
Epoch 19: 9537 / 10000
Epoch 20: 9527 / 10000
Epoch 21: 9537 / 10000
Epoch 22: 9521 / 10000
Epoch 23: 9563 / 10000
Epoch 24: 9551 / 10000
Epoch 25: 9516 / 10000
Epoch 26: 9537 / 10000
Epoch 27: 9562 / 10000
Epoch 28: 9548 / 10000
Epoch 29: 9558 / 10000
Epoch 30: 9550 / 10000
Epoch 31: 9540 / 10000
Epoch 32: 9575 / 10000
Epoch 33: 9567 / 10000
Epoch 34: 9561 / 10000
Epoch 35: 9556 / 10000
Epoch 36: 9553 / 10000
Epoch 37: 9548 / 10000
Epoch 38: 9573 / 10000
Epoch 39: 9523 / 10000
Epoch 40: 9547 / 10000
Epoch 41: 9557 / 10000
Epoch 42: 9553 / 10000
Epoch 43: 9556 / 10000
Epoch 44: 9568 / 10000
Epoch 45: 9577 / 10000
Epoch 46: 9562 / 10000
Epoch 47: 9557 / 10000
Epoch 48: 9562 / 10000
Epoch 49: 9562 / 10000
==== Training 784x40x40x10 ANN DONE... ======
==== Training 784x40x50x10 ANN ======
Epoch 0: 9096 / 10000
Epoch 1: 9221 / 10000
Epoch 2: 9308 / 10000
Epoch 3: 9410 / 10000
Epoch 4: 9436 / 10000
Epoch 5: 9433 / 10000
Epoch 6: 9483 / 10000
Epoch 7: 9490 / 10000
Epoch 8: 9466 / 10000
Epoch 9: 9528 / 10000
Epoch 10: 9500 / 10000
Epoch 11: 9526 / 10000
Epoch 12: 9539 / 10000
Epoch 13: 9514 / 10000
Epoch 14: 9474 / 10000
Epoch 15: 9527 / 10000
Epoch 16: 9543 / 10000
Epoch 17: 9560 / 10000
Epoch 18: 9559 / 10000
Epoch 19: 9558 / 10000
Epoch 20: 9551 / 10000
Epoch 21: 9556 / 10000
Epoch 22: 9566 / 10000
Epoch 23: 9541 / 10000
Epoch 24: 9580 / 10000
Epoch 25: 9567 / 10000
Epoch 26: 9538 / 10000
Epoch 27: 9578 / 10000
Epoch 28: 9551 / 10000
Epoch 29: 9554 / 10000
Epoch 30: 9563 / 10000
Epoch 31: 9555 / 10000
Epoch 32: 9570 / 10000
Epoch 33: 9581 / 10000
Epoch 34: 9560 / 10000
Epoch 35: 9557 / 10000
Epoch 36: 9581 / 10000
Epoch 37: 9561 / 10000
Epoch 38: 9557 / 10000
Epoch 39: 9561 / 10000
Epoch 40: 9571 / 10000
Epoch 41: 9564 / 10000
Epoch 42: 9571 / 10000
Epoch 43: 9575 / 10000
Epoch 44: 9568 / 10000
Epoch 45: 9554 / 10000
Epoch 46: 9571 / 10000
Epoch 47: 9578 / 10000
Epoch 48: 9566 / 10000
Epoch 49: 9565 / 10000
==== Training 784x40x50x10 ANN DONE... ======
==== Training 784x50x10x10 ANN ======
Epoch 0: 8820 / 10000
Epoch 1: 9140 / 10000
Epoch 2: 9221 / 10000
Epoch 3: 9273 / 10000
Epoch 4: 9340 / 10000
Epoch 5: 9194 / 10000
Epoch 6: 9317 / 10000
Epoch 7: 9404 / 10000
Epoch 8: 9390 / 10000
Epoch 9: 9410 / 10000
Epoch 10: 9410 / 10000
Epoch 11: 9404 / 10000
Epoch 12: 9399 / 10000
Epoch 13: 9406 / 10000
Epoch 14: 9420 / 10000
Epoch 15: 9464 / 10000
Epoch 16: 9472 / 10000
Epoch 17: 9455 / 10000
Epoch 18: 9488 / 10000
Epoch 19: 9466 / 10000
Epoch 20: 9490 / 10000
Epoch 21: 9459 / 10000
Epoch 22: 9474 / 10000
Epoch 23: 9468 / 10000
Epoch 24: 9487 / 10000
Epoch 25: 9459 / 10000
Epoch 26: 9497 / 10000
Epoch 27: 9459 / 10000
Epoch 28: 9487 / 10000
Epoch 29: 9497 / 10000
Epoch 30: 9493 / 10000
Epoch 31: 9504 / 10000
Epoch 32: 9487 / 10000
Epoch 33: 9494 / 10000
Epoch 34: 9534 / 10000
Epoch 35: 9498 / 10000
Epoch 36: 9525 / 10000
Epoch 37: 9532 / 10000
Epoch 38: 9515 / 10000
Epoch 39: 9481 / 10000
Epoch 40: 9517 / 10000
Epoch 41: 9516 / 10000
Epoch 42: 9509 / 10000
Epoch 43: 9522 / 10000
Epoch 44: 9504 / 10000
Epoch 45: 9473 / 10000
Epoch 46: 9523 / 10000
Epoch 47: 9516 / 10000
Epoch 48: 9512 / 10000
Epoch 49: 9485 / 10000
==== Training 784x50x10x10 ANN DONE... ======
==== Training 784x50x20x10 ANN ======
Epoch 0: 9130 / 10000
Epoch 1: 9251 / 10000
Epoch 2: 9356 / 10000
Epoch 3: 9385 / 10000
Epoch 4: 9396 / 10000
Epoch 5: 9454 / 10000
Epoch 6: 9415 / 10000
Epoch 7: 9488 / 10000
Epoch 8: 9488 / 10000
Epoch 9: 9470 / 10000
Epoch 10: 9503 / 10000
Epoch 11: 9489 / 10000
Epoch 12: 9528 / 10000
Epoch 13: 9485 / 10000
Epoch 14: 9522 / 10000
Epoch 15: 9532 / 10000
Epoch 16: 9509 / 10000
Epoch 17: 9513 / 10000
Epoch 18: 9515 / 10000
Epoch 19: 9511 / 10000
Epoch 20: 9515 / 10000
Epoch 21: 9536 / 10000
Epoch 22: 9489 / 10000
Epoch 23: 9523 / 10000
Epoch 24: 9550 / 10000
Epoch 25: 9541 / 10000
Epoch 26: 9536 / 10000
Epoch 27: 9539 / 10000
Epoch 28: 9532 / 10000
Epoch 29: 9537 / 10000
Epoch 30: 9565 / 10000
Epoch 31: 9521 / 10000
Epoch 32: 9556 / 10000
Epoch 33: 9570 / 10000
Epoch 34: 9527 / 10000
Epoch 35: 9557 / 10000
Epoch 36: 9550 / 10000
Epoch 37: 9561 / 10000
Epoch 38: 9511 / 10000
Epoch 39: 9530 / 10000
Epoch 40: 9530 / 10000
Epoch 41: 9554 / 10000
Epoch 42: 9533 / 10000
Epoch 43: 9561 / 10000
Epoch 44: 9566 / 10000
Epoch 45: 9572 / 10000
Epoch 46: 9543 / 10000
Epoch 47: 9548 / 10000
Epoch 48: 9534 / 10000
Epoch 49: 9545 / 10000
==== Training 784x50x20x10 ANN DONE... ======
==== Training 784x50x30x10 ANN ======
Epoch 0: 9015 / 10000
Epoch 1: 9210 / 10000
Epoch 2: 9281 / 10000
Epoch 3: 9359 / 10000
Epoch 4: 9358 / 10000
Epoch 5: 9391 / 10000
Epoch 6: 9436 / 10000
Epoch 7: 9426 / 10000
Epoch 8: 9467 / 10000
Epoch 9: 9483 / 10000
Epoch 10: 9481 / 10000
Epoch 11: 9499 / 10000
Epoch 12: 9487 / 10000
Epoch 13: 9520 / 10000
Epoch 14: 9486 / 10000
Epoch 15: 9521 / 10000
Epoch 16: 9522 / 10000
Epoch 17: 9484 / 10000
Epoch 18: 9510 / 10000
Epoch 19: 9531 / 10000
Epoch 20: 9524 / 10000
Epoch 21: 9538 / 10000
Epoch 22: 9535 / 10000
Epoch 23: 9525 / 10000
Epoch 24: 9532 / 10000
Epoch 25: 9536 / 10000
Epoch 26: 9522 / 10000
Epoch 27: 9541 / 10000
Epoch 28: 9537 / 10000
Epoch 29: 9538 / 10000
Epoch 30: 9522 / 10000
Epoch 31: 9561 / 10000
Epoch 32: 9537 / 10000
Epoch 33: 9540 / 10000
Epoch 34: 9546 / 10000
Epoch 35: 9538 / 10000
Epoch 36: 9526 / 10000
Epoch 37: 9538 / 10000
Epoch 38: 9531 / 10000
Epoch 39: 9546 / 10000
Epoch 40: 9548 / 10000
Epoch 41: 9521 / 10000
Epoch 42: 9497 / 10000
Epoch 43: 9525 / 10000
Epoch 44: 9558 / 10000
Epoch 45: 9514 / 10000
Epoch 46: 9544 / 10000
Epoch 47: 9539 / 10000
Epoch 48: 9528 / 10000
Epoch 49: 9543 / 10000
==== Training 784x50x30x10 ANN DONE... ======
==== Training 784x50x40x10 ANN ======
Epoch 0: 8208 / 10000
Epoch 1: 8348 / 10000
Epoch 2: 8431 / 10000
Epoch 3: 8456 / 10000
Epoch 4: 8485 / 10000
Epoch 5: 8516 / 10000
Epoch 6: 8547 / 10000
Epoch 7: 8545 / 10000
Epoch 8: 8561 / 10000
Epoch 9: 8558 / 10000
Epoch 10: 8581 / 10000
Epoch 11: 8573 / 10000
Epoch 12: 8589 / 10000
Epoch 13: 8581 / 10000
Epoch 14: 8596 / 10000
Epoch 15: 8562 / 10000
Epoch 16: 8584 / 10000
Epoch 17: 8609 / 10000
Epoch 18: 8603 / 10000
Epoch 19: 8608 / 10000
Epoch 20: 8599 / 10000
Epoch 21: 8621 / 10000
Epoch 22: 8615 / 10000
Epoch 23: 8605 / 10000
Epoch 24: 8617 / 10000
Epoch 25: 8624 / 10000
Epoch 26: 8616 / 10000
Epoch 27: 8630 / 10000
Epoch 28: 8623 / 10000
Epoch 29: 8635 / 10000
Epoch 30: 8624 / 10000
Epoch 31: 8611 / 10000
Epoch 32: 8612 / 10000
Epoch 33: 8624 / 10000
Epoch 34: 8620 / 10000
Epoch 35: 8624 / 10000
Epoch 36: 8645 / 10000
Epoch 37: 8633 / 10000
Epoch 38: 8627 / 10000
Epoch 39: 8631 / 10000
Epoch 40: 8626 / 10000
Epoch 41: 8635 / 10000
Epoch 42: 8640 / 10000
Epoch 43: 8631 / 10000
Epoch 44: 8635 / 10000
Epoch 45: 8622 / 10000
Epoch 46: 8637 / 10000
Epoch 47: 8629 / 10000
Epoch 48: 8624 / 10000
Epoch 49: 8626 / 10000
==== Training 784x50x40x10 ANN DONE... ======
==== Training 784x50x50x10 ANN ======
Epoch 0: 9116 / 10000
Epoch 1: 9231 / 10000
Epoch 2: 9316 / 10000
Epoch 3: 9415 / 10000
Epoch 4: 9395 / 10000
Epoch 5: 9483 / 10000
Epoch 6: 9463 / 10000
Epoch 7: 9514 / 10000
Epoch 8: 9526 / 10000
Epoch 9: 9512 / 10000
Epoch 10: 9506 / 10000
Epoch 11: 9515 / 10000
Epoch 12: 9527 / 10000
Epoch 13: 9537 / 10000
Epoch 14: 9529 / 10000
Epoch 15: 9561 / 10000
Epoch 16: 9536 / 10000
Epoch 17: 9575 / 10000
Epoch 18: 9547 / 10000
Epoch 19: 9558 / 10000
Epoch 20: 9571 / 10000
Epoch 21: 9557 / 10000
Epoch 22: 9544 / 10000
Epoch 23: 9574 / 10000
Epoch 24: 9565 / 10000
Epoch 25: 9578 / 10000
Epoch 26: 9564 / 10000
Epoch 27: 9580 / 10000
Epoch 28: 9561 / 10000
Epoch 29: 9589 / 10000
Epoch 30: 9580 / 10000
Epoch 31: 9578 / 10000
Epoch 32: 9573 / 10000
Epoch 33: 9585 / 10000
Epoch 34: 9573 / 10000
Epoch 35: 9573 / 10000
Epoch 36: 9585 / 10000
Epoch 37: 9596 / 10000
Epoch 38: 9567 / 10000
Epoch 39: 9570 / 10000
Epoch 40: 9578 / 10000
Epoch 41: 9593 / 10000
Epoch 42: 9589 / 10000
Epoch 43: 9600 / 10000
Epoch 44: 9591 / 10000
Epoch 45: 9589 / 10000
Epoch 46: 9582 / 10000
Epoch 47: 9593 / 10000
Epoch 48: 9598 / 10000
Epoch 49: 9590 / 10000
==== Training 784x50x50x10 ANN DONE... ======




==== Training 784x10x10x10 ANN ======
Epoch 0: 8302 / 10000
Epoch 1: 8753 / 10000
Epoch 2: 8907 / 10000
Epoch 3: 8963 / 10000
Epoch 4: 9029 / 10000
Epoch 5: 9095 / 10000
Epoch 6: 9143 / 10000
Epoch 7: 9103 / 10000
Epoch 8: 9165 / 10000
Epoch 9: 9139 / 10000
Epoch 10: 9176 / 10000
Epoch 11: 9193 / 10000
Epoch 12: 9222 / 10000
Epoch 13: 9190 / 10000
Epoch 14: 9219 / 10000
Epoch 15: 9233 / 10000
Epoch 16: 9200 / 10000
Epoch 17: 9236 / 10000
Epoch 18: 9231 / 10000
Epoch 19: 9224 / 10000
Epoch 20: 9235 / 10000
Epoch 21: 9238 / 10000
Epoch 22: 9243 / 10000
Epoch 23: 9244 / 10000
Epoch 24: 9245 / 10000
Epoch 25: 9241 / 10000
Epoch 26: 9262 / 10000
Epoch 27: 9239 / 10000
Epoch 28: 9231 / 10000
Epoch 29: 9256 / 10000
Epoch 30: 9261 / 10000
Epoch 31: 9276 / 10000
Epoch 32: 9237 / 10000
Epoch 33: 9215 / 10000
Epoch 34: 9250 / 10000
Epoch 35: 9254 / 10000
Epoch 36: 9266 / 10000
Epoch 37: 9219 / 10000
Epoch 38: 9265 / 10000
Epoch 39: 9192 / 10000
Epoch 40: 9264 / 10000
Epoch 41: 9219 / 10000
Epoch 42: 9258 / 10000
Epoch 43: 9244 / 10000
Epoch 44: 9224 / 10000
Epoch 45: 9291 / 10000
Epoch 46: 9280 / 10000
Epoch 47: 9240 / 10000
Epoch 48: 9241 / 10000
Epoch 49: 9275 / 10000
==== Training 784x10x10x10 ANN DONE... ======
==== Training 784x10x20x10 ANN ======
Epoch 0: 8741 / 10000
Epoch 1: 8891 / 10000
Epoch 2: 9027 / 10000
Epoch 3: 9024 / 10000
Epoch 4: 9108 / 10000
Epoch 5: 9142 / 10000
Epoch 6: 9110 / 10000
Epoch 7: 9118 / 10000
Epoch 8: 9177 / 10000
Epoch 9: 9085 / 10000
Epoch 10: 9186 / 10000
Epoch 11: 9175 / 10000
Epoch 12: 9188 / 10000
Epoch 13: 9215 / 10000
Epoch 14: 9218 / 10000
Epoch 15: 9205 / 10000
Epoch 16: 9217 / 10000
Epoch 17: 9231 / 10000
Epoch 18: 9208 / 10000
Epoch 19: 9181 / 10000
Epoch 20: 9208 / 10000
Epoch 21: 9215 / 10000
Epoch 22: 9231 / 10000
Epoch 23: 9231 / 10000
Epoch 24: 9226 / 10000
Epoch 25: 9227 / 10000
Epoch 26: 9239 / 10000
Epoch 27: 9223 / 10000
Epoch 28: 9245 / 10000
Epoch 29: 9237 / 10000
Epoch 30: 9247 / 10000
Epoch 31: 9228 / 10000
Epoch 32: 9241 / 10000
Epoch 33: 9223 / 10000
Epoch 34: 9239 / 10000
Epoch 35: 9257 / 10000
Epoch 36: 9255 / 10000
Epoch 37: 9240 / 10000
Epoch 38: 9269 / 10000
Epoch 39: 9237 / 10000
Epoch 40: 9258 / 10000
Epoch 41: 9256 / 10000
Epoch 42: 9222 / 10000
Epoch 43: 9220 / 10000
Epoch 44: 9248 / 10000
Epoch 45: 9219 / 10000
Epoch 46: 9259 / 10000
Epoch 47: 9273 / 10000
Epoch 48: 9251 / 10000
Epoch 49: 9257 / 10000
==== Training 784x10x20x10 ANN DONE... ======
==== Training 784x10x30x10 ANN ======
Epoch 0: 8688 / 10000
Epoch 1: 8893 / 10000
Epoch 2: 8966 / 10000
Epoch 3: 9058 / 10000
Epoch 4: 9145 / 10000
Epoch 5: 9022 / 10000
Epoch 6: 9113 / 10000
Epoch 7: 9156 / 10000
Epoch 8: 9136 / 10000
Epoch 9: 9164 / 10000
Epoch 10: 9206 / 10000
Epoch 11: 9229 / 10000
Epoch 12: 9240 / 10000
Epoch 13: 9233 / 10000
Epoch 14: 9224 / 10000
Epoch 15: 9227 / 10000
Epoch 16: 9125 / 10000
Epoch 17: 9217 / 10000
Epoch 18: 9201 / 10000
Epoch 19: 9216 / 10000
Epoch 20: 9247 / 10000
Epoch 21: 9236 / 10000
Epoch 22: 9273 / 10000
Epoch 23: 9234 / 10000
Epoch 24: 9239 / 10000
Epoch 25: 9244 / 10000
Epoch 26: 9239 / 10000
Epoch 27: 9251 / 10000
Epoch 28: 9263 / 10000
Epoch 29: 9250 / 10000
Epoch 30: 9264 / 10000
Epoch 31: 9251 / 10000
Epoch 32: 9275 / 10000
Epoch 33: 9261 / 10000
Epoch 34: 9251 / 10000
Epoch 35: 9244 / 10000
Epoch 36: 9252 / 10000
Epoch 37: 9280 / 10000
Epoch 38: 9272 / 10000
Epoch 39: 9240 / 10000
Epoch 40: 9255 / 10000
Epoch 41: 9203 / 10000
Epoch 42: 9286 / 10000
Epoch 43: 9263 / 10000
Epoch 44: 9249 / 10000
Epoch 45: 9249 / 10000
Epoch 46: 9253 / 10000
Epoch 47: 9253 / 10000
Epoch 48: 9255 / 10000
Epoch 49: 9275 / 10000
==== Training 784x10x30x10 ANN DONE... ======
==== Training 784x10x40x10 ANN ======
Epoch 0: 8657 / 10000
Epoch 1: 8858 / 10000
Epoch 2: 8916 / 10000
Epoch 3: 8979 / 10000
Epoch 4: 9063 / 10000
Epoch 5: 9132 / 10000
Epoch 6: 9151 / 10000
Epoch 7: 9123 / 10000
Epoch 8: 9132 / 10000
Epoch 9: 9175 / 10000
Epoch 10: 9159 / 10000
Epoch 11: 9198 / 10000
Epoch 12: 9212 / 10000
Epoch 13: 9183 / 10000
Epoch 14: 9204 / 10000
Epoch 15: 9210 / 10000
Epoch 16: 9236 / 10000
Epoch 17: 9262 / 10000
Epoch 18: 9162 / 10000
Epoch 19: 9218 / 10000
Epoch 20: 9237 / 10000
Epoch 21: 9212 / 10000
Epoch 22: 9254 / 10000
Epoch 23: 9225 / 10000
Epoch 24: 9216 / 10000
Epoch 25: 9249 / 10000
Epoch 26: 9264 / 10000
Epoch 27: 9250 / 10000
Epoch 28: 9233 / 10000
Epoch 29: 9219 / 10000
Epoch 30: 9254 / 10000
Epoch 31: 9248 / 10000
Epoch 32: 9239 / 10000
Epoch 33: 9241 / 10000
Epoch 34: 9242 / 10000
Epoch 35: 9247 / 10000
Epoch 36: 9219 / 10000
Epoch 37: 9243 / 10000
Epoch 38: 9268 / 10000
Epoch 39: 9251 / 10000
Epoch 40: 9230 / 10000
Epoch 41: 9248 / 10000
Epoch 42: 9241 / 10000
Epoch 43: 9269 / 10000
Epoch 44: 9230 / 10000
Epoch 45: 9250 / 10000
Epoch 46: 9257 / 10000
Epoch 47: 9252 / 10000
Epoch 48: 9224 / 10000
Epoch 49: 9236 / 10000
==== Training 784x10x40x10 ANN DONE... ======
==== Training 784x10x50x10 ANN ======
Epoch 0: 8689 / 10000
Epoch 1: 8857 / 10000
Epoch 2: 8945 / 10000
Epoch 3: 9052 / 10000
Epoch 4: 9050 / 10000
Epoch 5: 9089 / 10000
Epoch 6: 9094 / 10000
Epoch 7: 9115 / 10000
Epoch 8: 9139 / 10000
Epoch 9: 9115 / 10000
Epoch 10: 9110 / 10000
Epoch 11: 9118 / 10000
Epoch 12: 9127 / 10000
Epoch 13: 9133 / 10000
Epoch 14: 9117 / 10000
Epoch 15: 9156 / 10000
Epoch 16: 9111 / 10000
Epoch 17: 9169 / 10000
Epoch 18: 9153 / 10000
Epoch 19: 9139 / 10000
Epoch 20: 9161 / 10000
Epoch 21: 9117 / 10000
Epoch 22: 9174 / 10000
Epoch 23: 9173 / 10000
Epoch 24: 9186 / 10000
Epoch 25: 9169 / 10000
Epoch 26: 9133 / 10000
Epoch 27: 9129 / 10000
Epoch 28: 9169 / 10000
Epoch 29: 9195 / 10000
Epoch 30: 9136 / 10000
Epoch 31: 9164 / 10000
Epoch 32: 9147 / 10000
Epoch 33: 9176 / 10000
Epoch 34: 9202 / 10000
Epoch 35: 9167 / 10000
Epoch 36: 9168 / 10000
Epoch 37: 9146 / 10000
Epoch 38: 9184 / 10000
Epoch 39: 9196 / 10000
Epoch 40: 9196 / 10000
Epoch 41: 9180 / 10000
Epoch 42: 9219 / 10000
Epoch 43: 9182 / 10000
Epoch 44: 9207 / 10000
Epoch 45: 9200 / 10000
Epoch 46: 9204 / 10000
Epoch 47: 9197 / 10000
Epoch 48: 9187 / 10000
Epoch 49: 9162 / 10000
==== Training 784x10x50x10 ANN DONE... ======
==== Training 784x20x10x10 ANN ======
Epoch 0: 7995 / 10000
Epoch 1: 8649 / 10000
Epoch 2: 9003 / 10000
Epoch 3: 9119 / 10000
Epoch 4: 9149 / 10000
Epoch 5: 9211 / 10000
Epoch 6: 9248 / 10000
Epoch 7: 9228 / 10000
Epoch 8: 9259 / 10000
Epoch 9: 9281 / 10000
Epoch 10: 9259 / 10000
Epoch 11: 9313 / 10000
Epoch 12: 9294 / 10000
Epoch 13: 9338 / 10000
Epoch 14: 9250 / 10000
Epoch 15: 9320 / 10000
Epoch 16: 9320 / 10000
Epoch 17: 9325 / 10000
Epoch 18: 9298 / 10000
Epoch 19: 9342 / 10000
Epoch 20: 9326 / 10000
Epoch 21: 9338 / 10000
Epoch 22: 9363 / 10000
Epoch 23: 9332 / 10000
Epoch 24: 9315 / 10000
Epoch 25: 9354 / 10000
Epoch 26: 9370 / 10000
Epoch 27: 9359 / 10000
Epoch 28: 9323 / 10000
Epoch 29: 9353 / 10000
Epoch 30: 9345 / 10000
Epoch 31: 9336 / 10000
Epoch 32: 9328 / 10000
Epoch 33: 9334 / 10000
Epoch 34: 9342 / 10000
Epoch 35: 9352 / 10000
Epoch 36: 9345 / 10000
Epoch 37: 9344 / 10000
Epoch 38: 9372 / 10000
Epoch 39: 9345 / 10000
Epoch 40: 9357 / 10000
Epoch 41: 9325 / 10000
Epoch 42: 9328 / 10000
Epoch 43: 9365 / 10000
Epoch 44: 9352 / 10000
Epoch 45: 9351 / 10000
Epoch 46: 9348 / 10000
Epoch 47: 9343 / 10000
Epoch 48: 9350 / 10000
Epoch 49: 9356 / 10000
==== Training 784x20x10x10 ANN DONE... ======
==== Training 784x20x20x10 ANN ======
Epoch 0: 8856 / 10000
Epoch 1: 9059 / 10000
Epoch 2: 9187 / 10000
Epoch 3: 9232 / 10000
Epoch 4: 9179 / 10000
Epoch 5: 9265 / 10000
Epoch 6: 9285 / 10000
Epoch 7: 9311 / 10000
Epoch 8: 9353 / 10000
Epoch 9: 9356 / 10000
Epoch 10: 9349 / 10000
Epoch 11: 9339 / 10000
Epoch 12: 9309 / 10000
Epoch 13: 9349 / 10000
Epoch 14: 9331 / 10000
Epoch 15: 9372 / 10000
Epoch 16: 9378 / 10000
Epoch 17: 9338 / 10000
Epoch 18: 9404 / 10000
Epoch 19: 9378 / 10000
Epoch 20: 9376 / 10000
Epoch 21: 9399 / 10000
Epoch 22: 9387 / 10000
Epoch 23: 9390 / 10000
Epoch 24: 9391 / 10000
Epoch 25: 9390 / 10000
Epoch 26: 9385 / 10000
Epoch 27: 9376 / 10000
Epoch 28: 9376 / 10000
Epoch 29: 9400 / 10000
Epoch 30: 9413 / 10000
Epoch 31: 9393 / 10000
Epoch 32: 9360 / 10000
Epoch 33: 9390 / 10000
Epoch 34: 9391 / 10000
Epoch 35: 9393 / 10000
Epoch 36: 9398 / 10000
Epoch 37: 9376 / 10000
Epoch 38: 9377 / 10000
Epoch 39: 9382 / 10000
Epoch 40: 9397 / 10000
Epoch 41: 9364 / 10000
Epoch 42: 9419 / 10000
Epoch 43: 9407 / 10000
Epoch 44: 9397 / 10000
Epoch 45: 9384 / 10000
Epoch 46: 9359 / 10000
Epoch 47: 9375 / 10000
Epoch 48: 9406 / 10000
Epoch 49: 9374 / 10000
==== Training 784x20x20x10 ANN DONE... ======
==== Training 784x20x30x10 ANN ======
Epoch 0: 8705 / 10000
Epoch 1: 9007 / 10000
Epoch 2: 9179 / 10000
Epoch 3: 9220 / 10000
Epoch 4: 9276 / 10000
Epoch 5: 9308 / 10000
Epoch 6: 9310 / 10000
Epoch 7: 9327 / 10000
Epoch 8: 9372 / 10000
Epoch 9: 9362 / 10000
Epoch 10: 9375 / 10000
Epoch 11: 9376 / 10000
Epoch 12: 9384 / 10000
Epoch 13: 9421 / 10000
Epoch 14: 9413 / 10000
Epoch 15: 9400 / 10000
Epoch 16: 9435 / 10000
Epoch 17: 9437 / 10000
Epoch 18: 9417 / 10000
Epoch 19: 9438 / 10000
Epoch 20: 9439 / 10000
Epoch 21: 9432 / 10000
Epoch 22: 9441 / 10000
Epoch 23: 9440 / 10000
Epoch 24: 9445 / 10000
Epoch 25: 9464 / 10000
Epoch 26: 9471 / 10000
Epoch 27: 9462 / 10000
Epoch 28: 9446 / 10000
Epoch 29: 9477 / 10000
Epoch 30: 9463 / 10000
Epoch 31: 9478 / 10000
Epoch 32: 9431 / 10000
Epoch 33: 9446 / 10000
Epoch 34: 9471 / 10000
Epoch 35: 9451 / 10000
Epoch 36: 9477 / 10000
Epoch 37: 9475 / 10000
Epoch 38: 9438 / 10000
Epoch 39: 9478 / 10000
Epoch 40: 9465 / 10000
Epoch 41: 9479 / 10000
Epoch 42: 9460 / 10000
Epoch 43: 9463 / 10000
Epoch 44: 9433 / 10000
Epoch 45: 9487 / 10000
Epoch 46: 9431 / 10000
Epoch 47: 9481 / 10000
Epoch 48: 9451 / 10000
Epoch 49: 9472 / 10000
==== Training 784x20x30x10 ANN DONE... ======
==== Training 784x20x40x10 ANN ======
Epoch 0: 7124 / 10000
Epoch 1: 7903 / 10000
Epoch 2: 8065 / 10000
Epoch 3: 8151 / 10000
Epoch 4: 8192 / 10000
Epoch 5: 8172 / 10000
Epoch 6: 8231 / 10000
Epoch 7: 8269 / 10000
Epoch 8: 8267 / 10000
Epoch 9: 8269 / 10000
Epoch 10: 8288 / 10000
Epoch 11: 8324 / 10000
Epoch 12: 8283 / 10000
Epoch 13: 8329 / 10000
Epoch 14: 8291 / 10000
Epoch 15: 8312 / 10000
Epoch 16: 8312 / 10000
Epoch 17: 8313 / 10000
Epoch 18: 8336 / 10000
Epoch 19: 8350 / 10000
Epoch 20: 8340 / 10000
Epoch 21: 8327 / 10000
Epoch 22: 8341 / 10000
Epoch 23: 8341 / 10000
Epoch 24: 8359 / 10000
Epoch 25: 8351 / 10000
Epoch 26: 8318 / 10000
Epoch 27: 8347 / 10000
Epoch 28: 8329 / 10000
Epoch 29: 8352 / 10000
Epoch 30: 8363 / 10000
Epoch 31: 8370 / 10000
Epoch 32: 8348 / 10000
Epoch 33: 8348 / 10000
Epoch 34: 8324 / 10000
Epoch 35: 8369 / 10000
Epoch 36: 8345 / 10000
Epoch 37: 8346 / 10000
Epoch 38: 8356 / 10000
Epoch 39: 8348 / 10000
Epoch 40: 8346 / 10000
Epoch 41: 8345 / 10000
Epoch 42: 8339 / 10000
Epoch 43: 8347 / 10000
Epoch 44: 8348 / 10000
Epoch 45: 8345 / 10000
Epoch 46: 8353 / 10000
Epoch 47: 8346 / 10000
Epoch 48: 8358 / 10000
Epoch 49: 8335 / 10000
==== Training 784x20x40x10 ANN DONE... ======
==== Training 784x20x50x10 ANN ======
Epoch 0: 1032 / 10000
Epoch 1: 1032 / 10000
Epoch 2: 1032 / 10000
Epoch 3: 9122 / 10000
Epoch 4: 9233 / 10000
Epoch 5: 9263 / 10000
Epoch 6: 9306 / 10000
Epoch 7: 9347 / 10000
Epoch 8: 9342 / 10000
Epoch 9: 9329 / 10000
Epoch 10: 9366 / 10000
Epoch 11: 9350 / 10000
Epoch 12: 9415 / 10000
Epoch 13: 9387 / 10000
Epoch 14: 9400 / 10000
Epoch 15: 9373 / 10000
Epoch 16: 9396 / 10000
Epoch 17: 9410 / 10000
Epoch 18: 9407 / 10000
Epoch 19: 9428 / 10000
Epoch 20: 9413 / 10000
Epoch 21: 9405 / 10000
Epoch 22: 9399 / 10000
Epoch 23: 9387 / 10000
Epoch 24: 9403 / 10000
Epoch 25: 9424 / 10000
Epoch 26: 9416 / 10000
Epoch 27: 9428 / 10000
Epoch 28: 9436 / 10000
Epoch 29: 9428 / 10000
Epoch 30: 9422 / 10000
Epoch 31: 9425 / 10000
Epoch 32: 9401 / 10000
Epoch 33: 9402 / 10000
Epoch 34: 9430 / 10000
Epoch 35: 9407 / 10000
Epoch 36: 9427 / 10000
Epoch 37: 9436 / 10000
Epoch 38: 9437 / 10000
Epoch 39: 9447 / 10000
Epoch 40: 9431 / 10000
